ID,Fecha,Año,Mes,Mes_Nombre,Dia,Hora,Dia_Semana,Es_FinDeSemana,Franja_Horaria,Tipo,SubTipo,Dirección,Partido asignado,Localidad asignada,Latitud_Clean,Longitud_Clean,Patente_Principal,Marca_Detectada,Origen_Dataset,Relato
10015932213,2026-03-01 01:43:00,2026,3,March,1,1,Domingo,True,Madrugada (00-06),ROBO AUTOMOTOR,VEHÍCULOS,MALVINAS y Gral Roca,GENERAL PUEYRREDON,MAR DEL PLATA,-37.9946321577,-57.5898591933,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,REFIERE QUE LE ROBARON EL VEHICULO ES UN PALIO ROJO NO RECUERDA LA PATENTE  SE FUERON POR ROCA PARA CHAMPAGNAT ERAN 5 MASCULINOS ESTABAN ARMADOS NO HAY HERIDOS LOS DELINCUENTES ESTABAN A PIE VESTIAN UNO CON CAMPERA AZUL Y OTRO CON CAMPERA NEGRA 
10015932892,2026-03-01 04:09:00,2026,3,March,1,4,Domingo,True,Madrugada (00-06),ROBO AUTOMOTOR,MOTOS,GENOVA al 5862,GENERAL PUEYRREDON,MAR DEL PLATA,-38.039619863058,-57.585396509602,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,LLAMANTE REFIERE QUE HAY UNA CAMIONETA QUE E ESTA LLEVANDO UNA MOTO Y ESTAN GOLPEANDO UNA FEMENINA 
10015933251,2026-03-01 05:42:00,2026,3,March,1,5,Domingo,True,Madrugada (00-06),ROBO AUTOMOTOR,MOTOS,ESTEBAN GASCON al 4322,GENERAL PUEYRREDON,MAR DEL PLATA,-37.997125975288,-57.569507694174,085KUA,YAMAHA,ROBO_AUTO_MOTO,"LLAMANTE REFIERE QUE  LE ENTRARON A ROBAR AL GARAGE DONDE GUARDA LOS VEHICULOS LE ROBARON DOS MOTOS,  __A) YAMAHA FZ16 COLOR ROJO DOMINIO 085KUA __B) MOTOMOEL ESCUBA 20011 COLOR NEGRA CON PLASTICOS DE XR DOMINIO NO RECUERDA__NO HERIDOS POR EL ROBO-  "
10015933311,2026-03-01 06:09:00,2026,3,March,1,6,Domingo,True,Mañana (06-12),ROBO AUTOMOTOR,MOTOS,SAN SALVADOR y Mons Enrique Rau,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0231904254,-57.5846478534,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,LLAMANTE REFIERE QUE EN LA DIAGONA HAY UNA FEMENINA ROMPIENDO UN CANDADO DE UNA MOTO ESTACIONADA
10015933340,2026-03-01 06:16:00,2026,3,March,1,6,Domingo,True,Mañana (06-12),ROBO AUTOMOTOR,MOTOS,GERONIMO COSTA y Av Libertad,GENERAL PUEYRREDON,MAR DEL PLATA,-37.9647659985,-57.5994999992,A146ROG,CORVEN,ROBO_AUTO_MOTO,RAMIREZ CARLSO ALVERTO DNI 13986466 TEL 2236153655 __ DIRRECCION SOLER 2495__6 NN A BORDO DE UNA FIAT SIENA DE COLOR GRIS INTECEPTAN Y SUSTRAEN UNA  CORVEN  ENERGI 110 GRIS DOMINIO A146ROG EL MIMO INVITADOA A RADICA R__ [Id.Remoto: 10015933340]
10015933781,2026-03-01 09:12:00,2026,3,March,1,9,Domingo,True,Mañana (06-12),ROBO AUTOMOTOR,VEHÍCULOS,CATAMARCA al 1271,GENERAL PUEYRREDON,MAR DEL PLATA,-37.993418968896,-57.549047673009,DLO403,CHEVROLET,ROBO_AUTO_MOTO,"REFIERE QUE LE ROBARON LA CAMIONETA  __NO ESTA HERIDO __ESTABA ESTACIOANADA__ES UNA S10 CABINA SINMPLE, CHEVROLET, DOMINIO DLO403, DE COLOR GRIS "
10015934370,2026-03-01 12:30:00,2026,3,March,1,12,Domingo,True,Tarde (12-18),ROBO AUTOMOTOR,VEHÍCULOS,SANTIAGO DEL ESTERO al 2050,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0027416667,-57.5481326977,AF074MT,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,LLAMANTE DICE QUE PERSONAS ROBARON UN AUTO SANDERO NEGRO AF074MT DEL LUGAR NO VIO A LOS AUTORES [Id.Remoto: 10015934370]
10015934467,2026-03-01 12:59:00,2026,3,March,1,12,Domingo,True,Tarde (12-18),ROBO AUTOMOTOR,MOTOS,ITUZAINGO al 2985,GENERAL PUEYRREDON,INDEFINIDA,,,921INV,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,CARGA INVERSA CH TITAN COLOR NEGRO MANUBRIO ROSA DOMINIO 921INV MODELO 2012 __TITULAR GARCILAZO JORGE ALEJANDRO TEL 2233400373 MODALIDA HURTO EN HORAS DE LA MADRUGADA [Id.Remoto: 10015934467]
10015934605,2026-03-01 13:44:00,2026,3,March,1,13,Domingo,True,Tarde (12-18),ROBO AUTOMOTOR,MOTOS,ITUZAINGO al 8945,GENERAL PUEYRREDON,MAR DEL PLATA,-37.958230855324,-57.603396943124,921INV,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,CRIA 6TA INFORMA ADELANTO DE SECUESTRO__MODALIDAD HURTO__SUBTTE ARMALLOR__HONDA CG 150 __DOMINIO 921INV__COLOR NEGRO __AÑO 2012__MANUBRIO ROSA COMO DETALLE__DAMNIFICADO JORGE GARCILAZO__TELEFONO: 2233400373
10015935448,2026-03-01 17:31:00,2026,3,March,1,17,Domingo,True,Tarde (12-18),ROBO AUTOMOTOR,VEHÍCULOS,CORVETA DE URUGUAY y NAVARRO,GENERAL PUEYRREDON,nan,,,AB526UK,CHEVROLET,ROBO_AUTO_MOTO,"CRIA 5TA TTE 1 VERON INFORMA EN LAS CALLES CORVETA DE URUGUAY Y NAVARRO JUSTO EN LA DIAGONAL SUSTRAEN CAMIONETA CHEVROLET BRAQUE COLOR GRIS LA DEJO ESTACIONADO 13,15 Y 15:15 CONSTACTA EL FALTANTE AB526UK COLOR GRIS AÑO 2017 DAMNIFICADO NICOLAS LOBRUNO DNI 38028753 TAMBIEN CELULAR Y DOCUMENTACION DEL VEHICULO "
10015935713,2026-03-01 18:38:00,2026,3,March,1,18,Domingo,True,Noche (18-24),ROBO AUTOMOTOR,MOTOS,DIP AMAYA al 1906,GENERAL PUEYRREDON,MAR DEL PLATA,-37.9609,-57.6276,063EWA,YAMAHA,ROBO_AUTO_MOTO,"LLAMANTE REFIERE QUE LE ROBARON LA MOTO EN LA VIA PUBLICA, ES UNA YAMAHA YBR CON TANQUE ROJO 125 CC PATENTE 063EWA. LOS QUE SE LA LLEVARON ERAN DOS MASCULINOS, SE FUERON POR RIVADAVIA HACIA 234. NO SABE SI ESTABAN ARMADOS. NO HAY HERIDOS. "
10015935851,2026-03-01 19:14:00,2026,3,March,1,19,Domingo,True,Noche (18-24),ROBO AUTOMOTOR,VEHÍCULOS,LUIS AGOTE y Gaboto,GENERAL PUEYRREDON,nan,-38.0291979984,-57.5612359992,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,LLAMA POR QUE 4 MASCULINO  EN DOS MOTOS LE ROBAN EL AUTO A UN VECINOS. LE SUSTRAEN UN AUTO NUEVO   COLOR ROJO APORTA PARTE DEL  DOMINIO AH 5 XY. FUGAN EN SENTIDO A IRALA. MUNIDOS DE ARMA DE FUEGO.  
10015935979,2026-03-01 19:43:00,2026,3,March,1,19,Domingo,True,Noche (18-24),ROBO AUTOMOTOR,VEHÍCULOS,JUAN ANGEL PEÑA,GENERAL PUEYRREDON,nan,,,AB982DN,FORD,ROBO_AUTO_MOTO,I MARQUEZ CINTIA 1 RA JUAN A PEÑA 3700  FORD K 5 PUERTAS COLOR NEGRO AB982DN AÑO 2017 DAMNIFICADO JUAN CORDOBA DNI 23313600 HURTO 11AM Y 17 CONSTACTA FALTANTE CEL 2236853396
10015936304,2026-03-01 20:48:00,2026,3,March,1,20,Domingo,True,Noche (18-24),ROBO AUTOMOTOR,VEHÍCULOS,LITUANIA al 323,GENERAL PUEYRREDON,MAR DEL PLATA,-38.089212845911,-57.551538369243,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,LLTE MANIFIESTA QUE LE ROBARON EL AUTO ENTRANDO A LA CASA - LOGAN GRIS PATENTE AF 719 QW- ERAN DOS MASCULINOS EN MOTO ARMADOS- SALIERON POR CALLE 2 PARA EL LADO DE MOGOTES- ENCAPUCHADOS Y CASCO - NO HAY HERIDOS 
10015936379,2026-03-01 21:03:00,2026,3,March,1,21,Domingo,True,Noche (18-24),ROBO AUTOMOTOR,VEHÍCULOS,BENITO QUINQUELA MARTIN al 763,GENERAL PUEYRREDON,MAR DEL PLATA,-37.994943323169,-57.616219516624,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,"LLTE REF QUE LE QUISIERON ROBAR EL AUTO A UN MASCULINO__ESTÁ SANGRANDO, TIENE UNA HERIDA EN LA CABEZA.-"
10015936812,2026-03-01 22:21:00,2026,3,March,1,22,Domingo,True,Noche (18-24),ROBO AUTOMOTOR,VEHÍCULOS,NUESTRA SEÑORA DE SCHOENSTATT y Calle 0 Bis,GENERAL PUEYRREDON,MAR DEL PLATA,-38.1017469984,-57.5696079992,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,LLTE REF QUE LE ROBARO EL AUTO A UN VECINO __ES UN VIRTUS BLANCO PATENTE  AD 815AX__ERAN 4 __SE FUERON POR SANTA MARIA DE ORO 
10015937601,2026-03-02 01:23:00,2026,3,March,2,1,Lunes,False,Madrugada (00-06),ROBO AUTOMOTOR,MOTOS,OTRAS,GENERAL PUEYRREDON,nan,-38.016957326911,-57.614213440555,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,LLAMANTE REFIERE QUE LE ROBARON LA MOTO __ LLORA Y NO SE COMPRENDE LO QUE DICE __ 
10015938027,2026-03-02 04:46:00,2026,3,March,2,4,Lunes,False,Madrugada (00-06),ROBO AUTOMOTOR,MOTOS,BERNARDO DE IRIGOYEN al 4400,GENERAL PUEYRREDON,MAR DEL PLATA,-38.032683310574,-57.541356608617,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,LLAMANTE REFIERE QUE LE ROBARON UNA MOTO BENELLI 300 GRIS CON GUARDABARRO VERDE. 
10015938036,2026-03-02 04:57:00,2026,3,March,2,4,Lunes,False,Madrugada (00-06),ROBO AUTOMOTOR,MOTOS,HIPOLITO YRIGOYEN al 4478,GENERAL PUEYRREDON,MAR DEL PLATA,-38.020187498067,-57.567869294947,A064YHY,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,"LLAMANTE REFIERE QUE SE COMUNICO ANTERIORMENTE PORQUE LE ROBARON LA MOTO DESDE EL PALIER DEL EDIFICIO, NO SABE CUANTAS PERSONAS FUERON, ES UNA MOTO  BENELLI 300 COLOR GRIS CON GUARDABARRO VERDE PATENTE A064YHY"
10015938113,2026-03-02 06:00:00,2026,3,March,2,6,Lunes,False,Mañana (06-12),ROBO,VÍA PÚBLICA,BERUTI y Av Dr Alio,GENERAL PUEYRREDON,nan,-37.9629180899,-57.5853692661,nan,PEUGEOT,ROBO_AUTO_MOTO,"LLAMANTE REFIERE QUE VIO QUE 10 NN EN MOTOS LE ROBARON UN FOX NEGRO O UN  PEUGEOT 206 NEGRO, SE FUERON POR NECOCHEA  PARA EL LADO ETCHEPARE LA PAREJA QUEDO AHI"
10015938333,2026-03-02 08:29:00,2026,3,March,2,8,Lunes,False,Mañana (06-12),ROBO AUTOMOTOR,VEHÍCULOS,RODRIGUEZ PEÑA al 6321,GENERAL PUEYRREDON,MAR DEL PLATA,-37.994086342997,-57.59529119239,AH695PN,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,__LLAMANTE REFIERE QUE LE ROBARON EL AUTO. ES UN ARGO BLANCO. PATENTE AH695PN. ERAN DOS MASCULINOS EN MOTO- NO ESTABAN ARMADOS. SE SUBIERON Y SE FUERON POR MARIANO ACOSTA PARA EL REGIONAL. ESTABAN ENCAPUCHADOS EN UNA MOTO BORDO. 
10015938470,2026-03-02 09:22:00,2026,3,March,2,9,Lunes,False,Mañana (06-12),ROBO AUTOMOTOR,VEHÍCULOS,ALVARADO al 3069,GENERAL PUEYRREDON,MAR DEL PLATA,-38.007491183317,-57.559987144705,DIR746,PEUGEOT,ROBO_AUTO_MOTO,CARGA INVERSA CRIA 4TA SGTO DAMASCO SUSTREAN DE HURTO EN ALVARADO 3069 PEUGEOT 106 AÑO 2000 COLOR ROJO DOMINIO DIR746 DANMIFICADO SR RAMOS MARIANO EZEQUIEL TEL 2235431727 COMO DETALLE ESTA CHOCADO EN EL FRENTE
10015940274,2026-03-02 17:33:00,2026,3,March,2,17,Lunes,False,Tarde (12-18),ROBO AUTOMOTOR,MOTOS,GRAL RAFAEL DEL RIEGO al 1897,GENERAL PUEYRREDON,MAR DEL PLATA,-38.037162614207,-57.579753502792,A252HMF,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,CARGA INVERSA CRIA 3RA SGTO MARCONE INFORMA RAFAEL DEL RIEGO 1897 SUSTREN MODALIDAD ROBO HODA WAVE COLOR BLANCA DOMINIO A252HMF AÑO 2025 DANMIFICADO SR GUTIERREZ GOMEZ MARTIN EZEQUIEL TEL 2235974767  
10015940480,2026-03-02 18:26:00,2026,3,March,2,18,Lunes,False,Noche (18-24),ROBO AUTOMOTOR,MOTOS,AV MARIO BRAVO al 6433,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0412,-57.5968,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,LLTE MANIFIESTA QUE UNA FEMENINA RUBIA ALTA ROBO UNA MOTO ZB - SE CORTA EL LLAMADO 
10015940958,2026-03-02 20:14:00,2026,3,March,2,20,Lunes,False,Noche (18-24),ROBO AUTOMOTOR,VEHÍCULOS,REFORMA UNIVERSITARIA y Garcia Lorca,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0234489985,-57.6170949992,nan,NISSAN,ROBO_AUTO_MOTO,"LLAMANTE REFIERE QUE FUERON DOS CLIENTES Y LLAMARON UN UBER, ELCOMPAÑERO LO LLAMO Y CREE QUE LOS CLIENTES LE ROBARON EL VEHICULO. EL VIAJE ERA DESDE AHI HASTA 3 ARROYOS ENTRE FALUCHO Y GASCON, ESTOS CLIENTES LE DIJERON QUE ERAN DE LAS HERAS, Y APARECE QUE EL AUTO NISSAN AZUL ESTABA POR EL MARTILLO, LADO CONTRARIO DE LAS TORRES DE LAS HERAS. Y AHORA APARECE EN ESE LUGAR EN REFORMA UNIVERSITARIA Y GARCIA LORCA. NO APORTA MAS DATOS. UNO TENIA TATUAJES Y EL OTRO PELO CORTO CON JEAN A LAS RODILLAS CORTADO Y CAMISA BLANCA-"
10015941194,2026-03-02 21:07:00,2026,3,March,2,21,Lunes,False,Noche (18-24),ROBO AUTOMOTOR,MOTOS,GONZALEZ CHAVEZ al 1516,GENERAL PUEYRREDON,MAR DEL PLATA,-38.028,-57.5854,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,"LLTE MANIFIESTA QUE HAY 4 MASCULINOS QUE CASI LE ROBAN LA MOTO DE LA PUERTA DE LA CASA- VAN CORRIENDO POR ROSALES HACIA GONZALEZ CHAVEZ- DOS GORRA ROJA- DOS GORRA NEGRA- PANTALON AZUL, BLANCO Y NEGRO- A PIE- "
10015941260,2026-03-02 21:20:00,2026,3,March,2,21,Lunes,False,Noche (18-24),ROBO AUTOMOTOR,VEHÍCULOS,AV CONSTITUCION y Jose Ingenieros,GENERAL PUEYRREDON,MAR DEL PLATA,-37.9644885549,-57.5556844497,LAF156,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,"LLTE REF QUE LE ROBARON EL TAXI 364 PATENTE LAF156 __EL LLTE ES TITULAR, PARÓ A COMPRAR Y SE LO LELVARON __SE FUERON PARA EL LADO DEL CENTRO ____TEL 2235193132 [Id.Remoto: 10015941260]"
10015941314,2026-03-02 21:34:00,2026,3,March,2,21,Lunes,False,Noche (18-24),ROBO AUTOMOTOR,VEHÍCULOS,ITALIA al 133,GENERAL PUEYRREDON,MAR DEL PLATA,-37.976630240656,-57.556820780192,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,LLTE MANIFIESTA QUE LE ROBARON LA CAMIONETA A SU NIETO- LLTE NO TIENE LOS DATOS- NO HABRIA HERIDOS - NO APORTA MAS 
10015941369,2026-03-02 21:52:00,2026,3,March,2,21,Lunes,False,Noche (18-24),ROBO AUTOMOTOR,VEHÍCULOS,BOLIVAR y Luciano Arrue,GENERAL PUEYRREDON,MAR DEL PLATA,-37.9766159058,-57.6007995605,KUE972,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,"LLAMANTE REFIERE QUE LE ROBARON EL AUTO A SU VECINA, ES UN C3 ROJO PATENTE KUE972. LOS DELINCUENTES ERAN CUATRO MASCULINOS, VENIAN EN OTRO VEHICULO. ESTABAN ARMADOS. NO HAY HERIDOS. SE LLEVARON TAMBIEN SU DOCUMENTACION. [Id.Remoto: 10015941369]"
10015941398,2026-03-02 22:01:00,2026,3,March,2,22,Lunes,False,Noche (18-24),ROBO AUTOMOTOR,VEHÍCULOS,3 DE FEBRERO y Teodoro Bronzini,GENERAL PUEYRREDON,nan,-37.9798649985,-57.5764789992,AA978EN,CHEVROLET,ROBO_AUTO_MOTO,"LLAMANTE REFIERE QUE LE ROBARON EL AUTO A UNA SEÑORA QUE HAACE DE  UBER. ES UN  CHEVROLET  ONIX PTTE  AA978EN  COLOR BLANCO. ERAN TRES MASCULINOS, NO ESTABA ARMADOS__NO ESTA HERIDA "
10015941527,2026-03-02 22:50:00,2026,3,March,2,22,Lunes,False,Noche (18-24),ROBO AUTOMOTOR,MOTOS,BENITO JUAREZ y Strobel,GENERAL PUEYRREDON,MAR DEL PLATA,-37.9701719985,-57.5644429992,A041UGR,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,"CRIA 7MA INF STTE OSORES SUSTRACCION MODALIDAD ROBO DE UN  BENELI 300 COLOR VERDE  DOMINIO A041UGR AÑO DE FABRICACION 2017, TITULAR SR VICENT MAXIMILIANO DNI 28561073 DLIO MALVINAS 539 REF REFIERE QUE DOS NN  LO ABORDAN ARMADO LE SUSTRAEN EL RODADO [Id.Remoto: 10015941527]"
10015942349,2026-03-03 04:01:00,2026,3,March,3,4,Martes,False,Madrugada (00-06),ROBO AUTOMOTOR,VEHÍCULOS,ESTANCIA VIVORATA al 1622,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0515318829,-57.595902470757,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,"LLAMANTE REFIERE QUE PASARON VARISO MASCULINOS EMPUJANDO UN AUTO TIPO ECO SPORT Y DOS MOTOS, SERIA DEL VECINO, VAN PARA EL LADO DE ITUZAINGO "
10015942512,2026-03-03 05:49:00,2026,3,March,3,5,Martes,False,Madrugada (00-06),ROBO AUTOMOTOR,VEHÍCULOS,GAMAL NASSER al 2522,GENERAL PUEYRREDON,MAR DEL PLATA,-37.984725905633,-57.59446852952,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,"LLAMANTE REFIERE QUE LE ROBARON EL AUTO NIVUS COLOR  BLANCO PATENTE 871 SE FUERON POR ALBERTI EN CONTRAMANO SENTIDO 180 , ERAN 4 O 5 SUJETOS EN UN AUTO ROJO ,  TODOS ARMADOS , ESTA GOLPEADO EL DAMNIFICADO - "
10015942543,2026-03-03 06:11:00,2026,3,March,3,6,Martes,False,Mañana (06-12),ROBO AUTOMOTOR,MOTOS,AV PEDRO LURO al 11140,GENERAL PUEYRREDON,MAR DEL PLATA,-37.9551524783,-57.6320005125,nan,HONDA,ROBO_AUTO_MOTO,"REFIERE QUE LE ROBARON LA MOTO, NO VIO CUANTOS ERAN, ERA UN AUTO QUE LO ENCERRO, ERA UN AUTO BLANCO CON UNA BAGUETA ATRAS, SE LLEVA UN HONDA XR 150 BLANCA CON ROJA, SE BAJARON Y LO PATEARON , SE FUERON HACIA LA HERRADURA AMBOS, NO SABE SI ESTABAN ARMADOS.-  LO GOLPEARON EN LAS COSTILLAS Y EN LA CABEZA -  VISTE ROPA DE LA AXION --  "
10015942574,2026-03-03 06:37:00,2026,3,March,3,6,Martes,False,Mañana (06-12),ROBO AUTOMOTOR,MOTOS,RUTA 226 (N) al 10,GENERAL PUEYRREDON,nan,,,A199VLT,HONDA,ROBO_AUTO_MOTO,"LLAMANTE REFIERE QUE 4 PERSONAS  UN AUTO C4 COLOR  BLANCO LE ROBARON LA MOTO HONDA WAVE COLOR  VERDE CLARO , DOMINIO A199VLT A UNA CHICA , NO ESTA HERIDA  , SE FUERON POR LA RUTA  HACIA  LA HERRADURA "
10015942578,2026-03-03 06:39:00,2026,3,March,3,6,Martes,False,Mañana (06-12),ROBO AUTOMOTOR,MOTOS,HERNAN GHEINER y Cornelio Viera,GENERAL PUEYRREDON,SIERRA DE LOS PADRES,-37.9327559986,-57.6826839992,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,"LLAMANTE REFIERE QUE LLAMO HACE MEDIA HORA POR 4 SOSPECHOSOS,AUN EL MOVIL NO SE ACERCO Y LAS PERSONAS YA ROBARON 2 MOTOS, SON 4 ANDAN EN 2 MOTOS NEGRAS Y EN UN FOX BLANCO,  ROBARON DOS MOTOS Y LAS ESCONDIERON NO SABE DONDE , NO APORTA DESCRIPCIONES__SON LOS MISMOS QUE HACE UNA SEMANA ATROPELLARON A N MUCHACHO PARA ROBAR, NO APORTA MAS DATOS __ ESTAN ARMADOS, NO VIO HERIDOS AHORA- "
10015942604,2026-03-03 06:59:00,2026,3,March,3,6,Martes,False,Mañana (06-12),ROBO AUTOMOTOR,MOTOS,RUTA 226 (N) y AV DEL HIPODROMO,GENERAL PUEYRREDON,MAR DEL PLATA,-37.9538572256,-57.6361538427,A138SLG,HONDA,ROBO_AUTO_MOTO,"CRIA 12DA ,  SGTO DONOSSO__RUTA 226 Y TARANTINO__PERSONAL POLICIAL INFORMA QUE SE HACE PRESENTE EL SR SINICALCO MARCELO, CON CONTACTO NRO  2236880347, EL RODADO SUSTRAIDO ES UN MOTO VEHICULO HONDA XR 150CC, COLOR BLANCO, DOMINIO COLOCADO A138SLG, AÑO DE FABRICACION 2021,  MODALIDAD DEL HECHO ROBO 02 NN CALIFICADO.- [Id.Remoto: 10015942604]"
10015942613,2026-03-03 07:03:00,2026,3,March,3,7,Martes,False,Mañana (06-12),ROBO AUTOMOTOR,MOTOS,RUTA 226 (N) al 9,GENERAL PUEYRREDON,SIERRA DE LOS PADRES,-37.9336,-57.6706,nan,HONDA,ROBO_AUTO_MOTO,"EL LLAMANTE REFIERE SER POLICIA  LLAMO AL 911 PORQUE  IBA POR EL BARRIO  LA HERRADURA , Y SE CRUZO  5 PERSONAS  ENCAPUCHADAS EN UN UN C3 DE ALTA GAMA SIN PTTE COLOR BLANCO  NIEVE . Y LE RESULTARON SOSPECHOSOS, HIZO 5 KM Y SE CRUZO A UNA SEÑORA EN LA RUTA ,Y LE INFORMA QUE LE ROBARON LA MOTO, ERAN 5 DELINCUENTES EN UN AUTO BLANCOSE ROBARON UNA  HONDA WAVE COLOR GRIS NARDO PTTE A199VI (T) __BAJO UNO Y SE LLEVO LA MOTO . SE FUERON POR LA RUTA PARA LA HERRADURA. EL AUTO AUN SIGUE DANDO VUELTA EN LA ZONA__YA SE COMUNICARON HACE MEDIA HORA Y NO VA NADIE "
10015942671,2026-03-03 07:37:00,2026,3,March,3,7,Martes,False,Mañana (06-12),ROBO AUTOMOTOR,VEHÍCULOS,REMEDIOS DE ESCALADA al 1500,GENERAL PUEYRREDON,MAR DEL PLATA,-37.974876314833,-57.590734611998,nan,FIAT,ROBO_AUTO_MOTO,"REFIERE QUE DOS MASCULINOS EN MOTO AZUL, ARMADOS. LE ROBAN LA CAMIONETA  A UN MASCULINO. ES UNA FIAT TORO GRIS PTTE.  NO SABE.SE VAN POR REMEDIOS DE ESCALADA, DOBLAN EN 3 DE FEBRERO. NO HAY HERIDOS.- [Id.Remoto: 10015942671]"
10015942686,2026-03-03 07:49:00,2026,3,March,3,7,Martes,False,Mañana (06-12),ROBO AUTOMOTOR,VEHÍCULOS,BOUCHARD al 6855,GENERAL PUEYRREDON,MAR DEL PLATA,-38.026152294287,-57.585831859923,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,"REFIERE QUE LE ROBARON EL AUTO A UN VECINO, ERAN DOS MASCULINOS ESTABAN ARMADOS, ES UNA SURAN BLANCA PATENTE AD 063 DL, DOBLARON POR CIUDAD DE DOLORES A TRIPULANTE SDEL FOURNIER, LO EMPUEJARON AL HOMBRE NO ESTA HERIDO PERO SI SHOKEADO "
10015942889,2026-03-03 09:19:00,2026,3,March,3,9,Martes,False,Mañana (06-12),ROBO AUTOMOTOR,MOTOS,Ortiz y Gaymer ,GENERAL PUEYRREDON,nan,-37.9336179986,-57.6837279992,A232BBV,BAJAJ,ROBO_AUTO_MOTO,CRIA 8VA SGTO GONZALEZ  MOTOVEH BAJAJ DOMINAR 250 DOMINIO: A232BBV COLOR NEGRO CON DETALLE EN GRISES AÑO 2025 __DAMNIFICADO: SR PANIAGUA JONATAN DNI_ 46897253 TEL: 2233423432 __2 NN ENCAPUCHADOS NO EXIBEN 
10015943655,2026-03-03 14:05:00,2026,3,March,3,14,Martes,False,Tarde (12-18),ROBO AUTOMOTOR,VEHÍCULOS,BOLIVAR y España,GENERAL PUEYRREDON,MAR DEL PLATA,-37.9974939984,-57.5596169992,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,"LLAMANTE COMUNICA QUE HAY UN MASCULINO QUERIENDO ABRIR UNA CAJA  DE CAMIONETA AZUL, TIENE GORRO COLOR OSCURO Y CAMISA/REMERA  MEDIA GRIS, ESTABA UN SEGUNDO SUJETO HACIENDO DE CAMPANA "
10015944149,2026-03-03 16:47:00,2026,3,March,3,16,Martes,False,Tarde (12-18),ROBO AUTOMOTOR,MOTOS,SANTIAGO DEL ESTERO al 1570,GENERAL PUEYRREDON,MAR DEL PLATA,-37.999,-57.545,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,"CCA QUE DEJA LA MOTO ESTACIONADA Y SE LA ROBAN DOS MASCULINOS , ES UNA MOTO ROWSER 250 COLOR BLANCA Y NEGRA PATENTE  NO APORTA ,SALEN PARA LA COSTA , NO APORTA MAS DATOS "
10015944230,2026-03-03 17:12:00,2026,3,March,3,17,Martes,False,Tarde (12-18),ROBO AUTOMOTOR,VEHÍCULOS,AV VICTORIO TETAMANTI y Williams Morris,GENERAL PUEYRREDON,nan,-38.0174899985,-57.6198709992,nan,OTRA / NO ESPECIFICADA,ROBO_AUTO_MOTO,"CCA QUE ROBARON EL VEHICULO ES UN SURAN GRIS PATENTE HLV 612 ERA UN MASC VESTIA DEPORTIVO REMERA BLANCA GORRITA Y PANTALON NEGRO ,NO ESTA HERIDO  ESTABA ARMADO , SE DIO A LA FUGA POR GENOVA PARA EL LADO DE LA CALLE TIERRA COMO RUTA 88 "
