Fecha,ID,Dirección,Tipo,SubTipo,Relato,Partido asignado,Localidad asignada,Latitud,Longitud,RESULTADO,Comentario Cierre Supervisor,Latitud_Clean,Longitud_Clean,Año,Mes,Mes_Nombre,Dia,Hora,Dia_Semana_Num,Dia_Semana,Es_FinDeSemana,Franja_Horaria,Patentes_Extraidas,Patente_Principal,Marca_Detectada,Origen_Dataset
2026-02-16 20:34:00,10015875464,AV FELIX U CAMET al 5157,DROGAS ILÍCITAS,VENTA/ELABORACIÓN,LLAMANTE REFIERE QUE VENDEN DROGA MARIHUANA  LA CUAL SIEMBRAN Y TAMBIEN LA  TRAEN COLECTIVOS DE LINEA 563 AZUL Y LA VENDE OSCAR DAVID NUÑEZ Y NOEL NUÑEZ CON ARMA DE FUEGO Y ARMA BLANCA. LA DROGA LA VENDE DE MARTES A DOMINGO. DE 9 DE LA MAÑANA A 9 DE LA NOCHE VENDE LA DROGA USA DE PANTALLA GOMERIA. NO USAN VEHICULOS VENDEN EN EL LUGAR O A LA VUELTA LA DROGA__ESTAS PERSONAS TIENEN DESGUASADERO EN GOMERIA DONDE CORTA CON 4 O 5 AUTOS QUE LOS CORTAN Y LOS TIRAN ADENTRO DE LA PROPIEDAD ES GOMERIA ADEMAS TIENEN 5 DEPARTAMENTOS DONDE MANDA A ROBAR A LAS PERSONA DEL LUGAR .  HAY UNA FERRETERIA AL LADO QUE COMPRAN COSAS PARA DESGUASAR LOS AUTOS. . LOS VEHICULO EN LA GOMERIA LOS CORTANS DENTRO DEL LUGAR LE SACA TODAS LAS PARTES Y LAS VENDEN POR INTERNET NEGRA. LOS SUJETOS QUE LE ALQUILA LOS DEPARTAMENTOS SALEN A ROBAR POR TEJEDOR POR INDEPENDENCIA ROBAN NEUMATICOS QUE LE PIDEN LOS CLIENTES PARA GOMERIA .__SE ABASTECEN DE LA  LUZ QUE ESTA ENGANCHADA EN LA VEREDA.  TAMBIEN REFIERE QUE TRAE MUJERES DE BUENOS AIRES DE CONVENTILLOS TRAJO 5 O 6 MUJERES. EN CAMIONETAS O AUTOS POR RUTA 2. LES RETIENE LOS DOCUMENTOS LOS DOS SUJETOS QUE VENDEN LA DROGA CON LA MUJER HIJOS Y HERMANOS Y CUÑADOS.,GENERAL PUEYRREDON,,,,V ACC-MC,0,,,2026,2,February,16,20,0,Lunes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-16 20:38:00,10015875484,AV FELIX U CAMET al 5157,TRATA DE PERSONAS,DENUNCIA,LLAMANTE REFIERE QUE VENDEN DROGA MARIHUANA  LA CUAL SIEMBRAN Y TAMBIEN LA  TRAEN COLECTIVOS DE LINEA 563 AZUL Y LA VENDE OSCAR DAVID NUÑEZ Y NOEL NUÑEZ CON ARMA DE FUEGO Y ARMA BLANCA. LA DROGA LA VENDE DE MARTES A DOMINGO. DE 9 DE LA MAÑANA A 9 DE LA NOCHE VENDE LA DROGA USA DE PANTALLA GOMERIA. NO USAN VEHICULOS VENDEN EN EL LUGAR O A LA VUELTA LA DROGA__ESTAS PERSONAS TIENEN DESGUASADERO EN GOMERIA DONDE CORTA CON 4 O 5 AUTOS QUE LOS CORTAN Y LOS TIRAN ADENTRO DE LA PROPIEDAD ES GOMERIA ADEMAS TIENEN 5 DEPARTAMENTOS DONDE MANDA A ROBAR A LAS PERSONA DEL LUGAR .  HAY UNA FERRETERIA AL LADO QUE COMPRAN COSAS PARA DESGUASAR LOS AUTOS. . LOS VEHICULO EN LA GOMERIA LOS CORTANS DENTRO DEL LUGAR LE SACA TODAS LAS PARTES Y LAS VENDEN POR INTERNET NEGRA. LOS SUJETOS QUE LE ALQUILA LOS DEPARTAMENTOS SALEN A ROBAR POR TEJEDOR POR INDEPENDENCIA ROBAN NEUMATICOS QUE LE PIDEN LOS CLIENTES PARA GOMERIA .__SE ABASTECEN DE LA  LUZ QUE ESTA ENGANCHADA EN LA VEREDA.  TAMBIEN REFIERE QUE TRAE MUJERES DE BUENOS AIRES DE CONVENTILLOS TRAJO 5 O 6 MUJERES. EN CAMIONETAS O AUTOS POR RUTA 2. LES RETIENE LOS DOCUMENTOS LOS DOS SUJETOS QUE VENDEN LA DROGA CON LA MUJER HIJOS Y HERMANOS Y CUÑADOS.,GENERAL PUEYRREDON,,,,Analizado por ACC-MC,0,,,2026,2,February,16,20,0,Lunes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-16 20:39:00,10015875488,AV FELIX U CAMET al 5157,DROGAS ILÍCITAS,VENTA/ELABORACIÓN,LLAMANTE REFIERE QUE VENDEN DROGA MARIHUANA  LA CUAL SIEMBRAN Y TAMBIEN LA  TRAEN COLECTIVOS DE LINEA 563 AZUL Y LA VENDE OSCAR DAVID NUÑEZ Y NOEL NUÑEZ CON ARMA DE FUEGO Y ARMA BLANCA. LA DROGA LA VENDE DE MARTES A DOMINGO. DE 9 DE LA MAÑANA A 9 DE LA NOCHE VENDE LA DROGA USA DE PANTALLA GOMERIA. NO USAN VEHICULOS VENDEN EN EL LUGAR O A LA VUELTA LA DROGA__ESTAS PERSONAS TIENEN DESGUASADERO EN GOMERIA DONDE CORTA CON 4 O 5 AUTOS QUE LOS CORTAN Y LOS TIRAN ADENTRO DE LA PROPIEDAD ES GOMERIA ADEMAS TIENEN 5 DEPARTAMENTOS DONDE MANDA A ROBAR A LAS PERSONA DEL LUGAR .  HAY UNA FERRETERIA AL LADO QUE COMPRAN COSAS PARA DESGUASAR LOS AUTOS. . LOS VEHICULO EN LA GOMERIA LOS CORTANS DENTRO DEL LUGAR LE SACA TODAS LAS PARTES Y LAS VENDEN POR INTERNET NEGRA. LOS SUJETOS QUE LE ALQUILA LOS DEPARTAMENTOS SALEN A ROBAR POR TEJEDOR POR INDEPENDENCIA ROBAN NEUMATICOS QUE LE PIDEN LOS CLIENTES PARA GOMERIA .__SE ABASTECEN DE LA  LUZ QUE ESTA ENGANCHADA EN LA VEREDA.  TAMBIEN REFIERE QUE TRAE MUJERES DE BUENOS AIRES DE CONVENTILLOS TRAJO 5 O 6 MUJERES. EN CAMIONETAS O AUTOS POR RUTA 2. LES RETIENE LOS DOCUMENTOS LOS DOS SUJETOS QUE VENDEN LA DROGA CON LA MUJER HIJOS Y HERMANOS Y CUÑADOS.,GENERAL PUEYRREDON,,,,REDERIVADO,0,,,2026,2,February,16,20,0,Lunes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-17 00:27:00,10015876491,TERMAS DE RIO HONDO al 2521,EMERGENCIA DE SALUD,EMERGENCIA,"LLAMANTE REFIERE QUE UN JOVEN DE UNOS 20 AÑOS ESTA TENDIDO ALLI CON UN DISPARO DE ARMA DE FUEGO. NO SABE QUE PASO COMO LE OCURRIO, LO ENCONTRARON ALLI.- ",GENERAL PUEYRREDON,MAR DEL PLATA,-379806.0,-576026.0,V ACC-MC,0,-37.9806,-57.6026,2026,2,February,17,0,1,Martes,False,Madrugada (00-06),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-17 03:20:00,10015877126,BRASIL al 1616,VIOLENCIA,NO FAMILIAR,"LLAMANTE REFIERE QUE 4 PERSONAS EN DOS MOTOS LE MOSTRARON A UN ARMA DE FUEGO Y LO AMENAZARON, NO HAY HERIDOS. __UNA MOTO COLOR NEGRA, LA OTRO GRIS. ESTAN PASANDO NUEVAMENTE POR EL LUGAR",GENERAL PUEYRREDON,MAR DEL PLATA,-37967741383457.0,-57607672149487.0,NEGATIVO,22029 SR LEDESMA DOS MOTOS ENDURO Y 125 CON 4 MASCULINOS TODOS ENCAPUCHADOS LO APUNTAN NO LOGRAN COMETER ILICITO ,-37.967741383457,-57.607672149487,2026,2,February,17,3,1,Martes,False,Madrugada (00-06),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-17 22:16:00,10015880568,AV COLON y Bahia Blanca,VIOLENCIA,NO FAMILIAR,LLTE REF QUE SE PELEAN PERSONAS. ESTAN CON ARMA BLANCA Y CON ARMA DE FUEGO__NO RESPONDE SI HAY HERIDOS__REF QUE NO HAY POLICIAS EN EL CORSO,GENERAL PUEYRREDON,,-379836139985.0,-575893859992.0,POSITIVO,"30492 INFORMA LOGRAN RETIRARSE ELD LUGAR TOOS LOS MOVILES, AL MOMENTONEG DAÑOS NI HERIDOS",-37.9836139985,-57.5893859992,2026,2,February,17,22,1,Martes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-17 22:25:00,10015880607,20 DE SEPTIEMBRE al 21,VIOLENCIA,POR RAZONES DE GENERO,"LLAMANTE REFIERE QUE UN VECINO QUE LA AMENAZO HACE UN TIEMPO POR TEMA DE UN PERRO, LE HABIA DICHO QUE TENIA UN ARMA DE FUEGO, QUE LE IBA A DISPARAR, QUE SABIA LOS HORARIOS EN LOS QUE SE MOVIAN. INDICA QUE EN SU MOMENTO HICIERON LA DENUNCIA.  INDICA QUE SALIO CON SU MADRE PARA LLEVARLAS AL PUNTO DE RETIRO DE RESTOS DE PODA PORQUE LA RETIRAN LOS MIERCOLES A LAS 7 AM. ESTE MASCULINO SALIO A AMENAZARLA Y LUEGO FUE HASTA LA PUERTA DE SU CASA DICIENDO QUE YA SABIA LO QUE LE IBA A PASAR.",GENERAL PUEYRREDON,MAR DEL PLATA,-3798079846201.0,-5754614712466.0,POSITIVO,"INF MOV 34840 EN EL LUGAR SE ENTREVISTA CON LA SRA SIVARRELLA DIANA DNI 32643598 TEL  2236687360, REFIERE QUE TIENE PROBLEMAS CON SU VECINO EL SR PAZ MARTIN, FEMENINA EN BUEN ESTADO, REFIERE LA MISMA DIRIGE A AMPLIAR LA DENUNCIA CONTRA EL SUJETO, A LA LLEGADA DEL PERSONAL NEGATIVO EL MASC APORTADO EN CARTA DE LLAMADO ",-37.98079846201,-57.54614712466,2026,2,February,17,22,1,Martes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-18 02:32:00,10015881498,BAHIA AGRADABLE y Ruta 2 (P),ROBO AUTOMOTOR,MOTOS,"LLAMANTE REFIERE QUE ESTA DE GUARDIA EN LA BASE , EL VE DESDE EL PUESTO QUE LE QUIEREN ROBAR LA  MOTO A UN JOVEN, SON TRES EN MOTO ENDURO NEGRA SIN PATENTE Y SIN PLASTICO, UNO BAJO CON ARMA DE FUEGO VISTE  CHALECO BLANCO Y GORRA, LOS DEL PUESTO LE GRITAN  SE ASUSTARON DIERON UN DISPARO HACIA LA BASE MILITAR  Y SE VAN , SE METIERON AL BARRIO QUE ESTA FRENTE A LA BASE  , NO HERIDOS  . LA PERSONA DE LA MOTO CREE QUE ESTA BIEN. TRES EN UNA MOTO. CREE PARA EL BARRIO LIBERTAD ",GENERAL PUEYRREDON,MAR DEL PLATA,-37943.0,-575818.0,NEGATIVO,"30118 ENTREVISTADO SGTO ELLAL REFEIRE QUE EL DAMNIFICADO ESTABA EN GIKLERA SMASH 110 ROJA Y NEGRA Y LOS SEGUIA UNA MOTO 125 DESCACHADO CON 3 NN, EL DE ATRAS CON CHALECO BLANCO QUE SERIA EL ARMADO. DESDE EL PUESTO LE DAN LA VOZ DE ALTO Y ESTOS NN SE RETIRAN PARA EL LADO DEL BARRIO DOS DE ABRIL, Y LA VICTIMA SE RETIRA DEL LUGAR, NO LE TOMAN DATOS. ",-37.943,-57.5818,2026,2,February,18,2,2,Miércoles,False,Madrugada (00-06),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-18 10:15:00,10015882335,NESTOR ROMANO al 3291,DROGAS ILÍCITAS,VENTA/ELABORACIÓN,"LLTE REFIERE QUE UN MASC DE 60 AÑOS  APODADO  EL *GITANO* , VENDE MARIHUANA QUE SIEMBRA EN EL PATIO DE LA VIVENDA .__EL NN CREE QUE EST ARMADO CON CUCHILLO Y ARMA DE FUEGO__LA VENTA COMIENZA  DESDE LAS 12 HS HASTA LAS  22 HS. __TIENE UN AUTO BLANCO PERO NO SABE LA MARCA NI LA PATENTE  ",GENERAL PUEYRREDON,MAR DEL PLATA,-37943619710064.0,-57545635027236.0,VSup,0,-37.943619710064,-57.545635027236,2026,2,February,18,10,2,Miércoles,False,Mañana (06-12),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-18 20:54:00,10015884762,LA SERRANIA y DIAGONAL ,PEDIDO GENERICO DE AUXILIO,PGA,CRIA 14TA INF QUE RECIBE UN LLAMDO REFIERE QUE AL HERMANO DE LA LLAMANTE UN MASCULINO LO ESTA AMENAZANDO CON UN ARMA DE FUEGO ,GENERAL PUEYRREDON,,,,NEGATIVO,INF MOV QUE AL ARRIBO PANORAMA NORMAL - ENTREVISTA - GOROSITO JOSE LUIS INVITADO A RADICAR ,,,2026,2,February,18,20,2,Miércoles,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-18 22:59:00,10015885250,ENEAS CALABRESE al 3125,DISPAROS,DISPAROS,EL LLAMANTE REFIERE QUE  ESTUVIERON TIRANDO TIROS A UNA CASA. HAY UN HERIDO DE ARMA DE FUEGO. Y SE SUBIERON A UN VOLKSWAGEN BORA PLATEADO. PATENTE NO VIO. NO SABE PARA DONDE SE FUERON. ,GENERAL PUEYRREDON,MAR DEL PLATA,-37943218885494.0,-57550022682672.0,V ACC-MC,0,-37.943218885494,-57.550022682672,2026,2,February,18,22,2,Miércoles,False,Noche (18-24),[],,VOLKSWAGEN,ARMA_FUEGO
2026-02-19 00:55:00,10015885719,PJE VENEZUELA al 60,INCENDIO,EN INTERIOR," LLAMANTE INFORMA  HAY UNA FEMENINA  LLAMADA JOSEFINA DIAZ, QUE EFECTUA DETONACIONES  DE ARMA DE FUEGO HACIA UN EDIFICIO Y AHORA PRENDIO FUEGO UN DEPARTAMENTO,  CREE QUE HAY HERIDOS__ LA FEMENINA TIENE APROX 17/18 AÑOS,   NO SABE  DESCRIPCIONES, NO SABE MAS DATOS",GENERAL PUEYRREDON,MAR DEL PLATA,-37950149142639.0,-57607667319139.0,Telefonía Fija/Móvil,0,-37.950149142639,-57.607667319139,2026,2,February,19,0,3,Jueves,False,Madrugada (00-06),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-19 01:01:00,10015885741,AV DR ALIO y Falucho,DISPAROS,DISPAROS," LLAMANTE INFORMA ESTAN TIRANDO PIEDRAS A LA CASA DE SU VECINA, Y ESTAN EFECTUANDO DETONACIONES DE ARMA DE FUEGO, NO SABEIS HAY HERIDOS__ NO SABE MAS DATOS, NO VE NADA",GENERAL PUEYRREDON,MAR DEL PLATA,-379806619985.0,-575997669992.0,NEGATIVO,PIGINI MARCELA LA SRA LE GRITO A LOS MASC QUE ESTABAN COMETIENDO ILICITO Y  SE VAN DEL LUGAR LUEGO VUELVEN Y LE TIRAN PIEDRAS A LA CASA AL ARRIBO NO ESTABAN LOS MASC ,-37.9806619985,-57.5997669992,2026,2,February,19,1,3,Jueves,False,Madrugada (00-06),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-19 05:13:00,10015886429,TRIPULANTES DEL FOURNIER al 8671,DISPAROS,DISPAROS,"LLAMANTE INFORMA ESCUCHA DETONACIONES DE ARMA DE FUEGO Y  A UN MASCULINO QUE GRITA QUE ESTA HERIDO, QUE SE ESTA MURIENDO NO VE NADA DONDE ESTA ",GENERAL PUEYRREDON,MAR DEL PLATA,-380153.0,-576036.0,REDERIVADO,0,-38.0153,-57.6036,2026,2,February,19,5,3,Jueves,False,Madrugada (00-06),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-20 01:24:00,10015890181,NICARAGUA y 11 De Septiembre,DISPAROS,DISPAROS," LLAMANTE INFORMA  ESTAN EFECTUANDO DETONACIONES DE ARMA DE FUEGO , NO VE NADA DESDE DONDE ESTA__ NO SABE SI HAY HERIDOS",GENERAL PUEYRREDON,MAR DEL PLATA,-379541729986.0,-576249799992.0,NEGATIVO,30151 RECORRIDA NEG DETONACIONES,-37.9541729986,-57.6249799992,2026,2,February,20,1,4,Viernes,False,Madrugada (00-06),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-20 11:06:00,10015891344,PRIMERA JUNTA al 7628,INTEGRIDAD A LA VIDA,AMENAZA DE MUERTE,"LLTE REFIERE QUE 5 NN  APEDREARON SU VIVIENDA,  PASARON EN AUTO  GOL BLANCO __UNO DE LOS  NN SE PRESENTA ARMADO CON ARMA DE FUEGO Y AMENAZO A LA MUJER DEL LLTE ",GENERAL PUEYRREDON,MAR DEL PLATA,-37988178823323.0,-57609170836113.0,POSITIVO,"MOVIL INFORMA SR OTERO EL LLTE , UN SOCIO ALBAÑIL, SR BALTAZAR GOÑI, CHEVOLET ONIX BLANCO , EL NN ARMADO AMENAZA CON REVOLVER, POR LA DEUDA DE UN DINERO, INDICADOS LOS PASOS A SEGUIR",-37.988178823323,-57.609170836113,2026,2,February,20,11,4,Viernes,False,Mañana (06-12),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-20 22:11:00,10015894015,RODRIGUEZ PEÑA al 3552,VIOLENCIA,NO FAMILIAR,"LLAMANTE REFIERE QUE UNA PERSONA UN MASCULINO, ESTA AGRESIVO NO SE QUIERE IR DE LA CASA, NO HABRIA HERIDOS, LA POLICIA LE SACO UN ARMA DE FUEGO. INDICA QUE EL MOVIL AUN ESTA ALLI, QUE NO SE LO ESTAN LLEVANDO QUE QUIERE QUE LO SAQUEN DEL LUGAR LOS EFECTIVOS ESTAN EN LA ESQUINA.-  ",GENERAL PUEYRREDON,MAR DEL PLATA,-38008135236165.0,-57567534865987.0,POSITIVO,MOVIL 34839 PLGIN MARIA  SE LE DEN LAS PARTER ASEGUIR SE REALIZA UN HALLAZGO EN LA VEREDA DE UN ARMA TIPO REVOLVER CON LA NUMERACION SUPRIMIDA EL MASCULINO ESTE VIVIRIA EN EL PSO DE AARIBA ,-38.008135236165,-57.567534865987,2026,2,February,20,22,4,Viernes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-20 23:42:00,10015894384,RODRIGUEZ PEÑA al 3552,DISPAROS,PERSONAS,LA LLAMANTE REFIERE QUE LE TIRARON TIROS A UN MASCULINO. PASO UN MASCULINO Y LE TIRO. ESTA HERIDO DE ARMA DE FUEGO.  NO SABE DONDE ESTA HERIDO. ,GENERAL PUEYRREDON,MAR DEL PLATA,-38008135236165.0,-57567534865987.0,V ACC-MC,0,-38.008135236165,-57.567534865987,2026,2,February,20,23,4,Viernes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-21 10:38:00,10015896053,JUANA AZURDUY al 1719,DISPAROS,DISPAROS,LLAMANTE COMUNICA QUE  VARIAS PERSONAS ESTAN PRODUCIENDO DISPAROS DE ARMA DE FUEGO HACIA LAS VIVIENDAS NO DICE CUANTOS SON__DICE QUE YA LLAMO__NO HAY HERIDOS,GENERAL PUEYRREDON,MAR DEL PLATA,-37998832836.0,-57627456540255.0,NEGATIVO,"EN EL LUGAR NEGATIVO DISPAROS, NADIE ENTREVISTA ",-37.998832836,-57.627456540255,2026,2,February,21,10,5,Sábado,True,Mañana (06-12),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-21 22:27:00,10015898911,REFORMA UNIVERSITARIA al 3600,VIOLENCIA,NO FAMILIAR,LLTE MANIFIESTA QUE UN VECINO ENTRO CON UN ARMA A LA CASA PARA SACAR AL HERMANO- CON ARMA DE FUEGO - ,GENERAL PUEYRREDON,,,,NEGATIVO,"MOVIL ENTREIVSTA CON LA SRA SUAREZ, REFIERE QUE SU HIJO TIENE PROLEMAS DE ADICCIONES Y DISCUTIO CON EL VEICNO, NEGATIVO ARMAS",,,2026,2,February,21,22,5,Sábado,True,Noche (18-24),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-21 23:15:00,10015899156,JAURETCHE al 249,DISPAROS,DISPAROS,LLAMANTE REFIERE QUE EN EL LUGAR HAY TRES MASCULINOS EN MOTO EFECTUANDO DISPAROS DE ARMA DE FUEGO __LLAMANTE E ENCUENTRA EN UN CUMPLENÑOS DE NIÑO,GENERAL PUEYRREDON,MAR DEL PLATA,-37993500564553.0,-57609311434514.0,V ACC-MC,0,-37.993500564553,-57.609311434514,2026,2,February,21,23,5,Sábado,True,Noche (18-24),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-22 01:40:00,10015900024,FALUCHO y Ciudad De Rosario,ROBO,VÍA PÚBLICA,"LLTE REF QUE VIERON A 4 NN ESCONDIDOS EN UN ARBOL__UNO CON ARMA DE FUEGO, CREE QUE ROBANDO __ESTAN ENCAPUCHADOS DE NEGRO  Y UNO DE ELLOS DE ROJO ",GENERAL PUEYRREDON,MAR DEL PLATA,-379669329986.0,-576269139992.0,POSITIVO,INF MOV 30151 REFIERE IDENTIFICADOS LOS SUJETOS E INVITADOS A RETIRARSE,-37.9669329986,-57.6269139992,2026,2,February,22,1,6,Domingo,True,Madrugada (00-06),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-22 05:20:00,10015901044,AYOLAS y REFORMA UNIVERSITARIA,ROBO,VÍA PÚBLICA,"EN PROCESO__LLAMANTE REFIERE QUE HAY UNOS MASCULINOS QUE QUISIERON ROBAR A OTRO MASCULINO Y FUERON A CONFRONTAR, SON 5 O 6 MASCULINOS CON ARMA DE FUEGO, NO HAY HERIDOS, SE FUERON PARA EL LADO DE ORTIZ DE ZARATE Y REFORMA A PIE.  NO SABE DESCRIPCION, UNO O DOS TIENEN GORRAS PERO DESCONOCE MAS DESCRIPCION. ",GENERAL PUEYRREDON,,-380071009985.0,-575973579992.0,NEGATIVO,30889 INF A LA RECORRIDA NEGATIVO GENTE EN VIA PUBLICA-  NADIE ENTREVISTA CON EL PERSONAL POLICIAL ,-38.0071009985,-57.5973579992,2026,2,February,22,5,6,Domingo,True,Madrugada (00-06),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-22 13:02:00,10015902274,CHE GUEVARA al 1768,EMERGENCIA DE SALUD,EMERGENCIA,"LLAMANTE MENCIONA QUE HAY UN HERIDO DE ARMA DE FUEGO, DICE QUE ES SU VECINO, NO SABE SI  SE DISPARO EL O FUE UN ACCIDENTE ",GENERAL PUEYRREDON,MAR DEL PLATA,-37997878445963.0,-57629584048982.0,Analizado por ACC-MC,0,-37.997878445963,-57.629584048982,2026,2,February,22,13,6,Domingo,True,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-22 13:10:00,10015902299,CHE GUEVARA al 1768,EMERGENCIA DE SALUD,EMERGENCIA,"LALMANTE COMUNCIA QUE HAY UN CHICO, DE UNOS 20 AÑSO ESTA CON UN DISPARO DE ARMA DE FUEGO EN LA CABEZA, NO SABE QUE PASO, DICE QUE FUERON A BUSCARLO Y LO ENCONTRARON TIRADO",GENERAL PUEYRREDON,MAR DEL PLATA,-37997878445963.0,-57629584048982.0,V ACC-MC,0,-37.997878445963,-57.629584048982,2026,2,February,22,13,6,Domingo,True,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-22 15:16:00,10015902744,TRIUNVIRATO al 2934,EXTORSION,INTIMIDACIÓN,"REFIERE UN MASC QUE VIO AYER LUEGO DE UN AÑO LA   ACUSA DE ROABARLE  40 MIL PESOS .-  LE ENVIA VIDEOS CON UN ARMA DE FUEGO, CREE   22 , AMENAZANDO CON IR A  TIROTEARLE LA VIVIENDA SI NO APARECE EL DINERO PARA LAS 4 DE LA TARDE .- __MASC VIVE  EN FLEMING Y PUAN .- ",GENERAL PUEYRREDON,MAR DEL PLATA,-380561881808.0,-575725931309.0,Telefonía Fija/Móvil,0,-38.0561881808,-57.5725931309,2026,2,February,22,15,6,Domingo,True,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-22 15:39:00,10015902831,TRIUNVIRATO al 2934,EXTORSION,INTIMIDACIÓN,"REFIERE AYER TUVO UN ENCUENTRO CON UN MASC QUE NO VEIA LUEGO DE UN AÑO, CUANDO SE LEVANTO HOY A LA MAÑANA SE FUE DE LA CASA   ACUSANDOLA DE ROBARLE 40.000 PESOS QUE ÉL TENIA EN EL BOLSILLO.__AHORA EL SUJETO  LE ENVIA VIDEOS CON UN ARMA DE FUEGO ,  AMENAZANDOLA  CON IR A TIROTEARLE LA VIVIENDA.__ESTE SUJETO SE LLAMA EZEQUIEL OLMOS , ANDA EN UNA MOTO MONDIAL 110 ROJO Y OTRA MOTO NEGRA MONDIAL  __MASC 29 AÑOS DE EDAD ES ALTO MOROCHO , PELO CON CLARITOS,  VIVE BARRIO NUEVO GOLF  FLEEMING Y PUAN EN UNA CASA AL FONDO. LA LLAMA DESDE EL 02235131788",GENERAL PUEYRREDON,MAR DEL PLATA,-380561881808.0,-575725931309.0,Telefonía Fija/Móvil,0,-38.0561881808,-57.5725931309,2026,2,February,22,15,6,Domingo,True,Tarde (12-18),[],,MONDIAL,ARMA_FUEGO
2026-02-22 16:52:00,10015903154,BLVD MARITIMO PATRICIO PERALTA RAMOS al 1935,VIOLENCIA,FAMILIAR,LLAMANTE REFIERE QUE LA PAREJA DE SU NOVIA CON ARMA DE FUEGO NO LO DEJA SALIR DEL DEPARTAMENTO DE ELLA. LLAMANTE ESTA EN LA PUERTA DEL LADO DE ADENTRO.,GENERAL PUEYRREDON,MAR DEL PLATA,-38001305187708.0,-57541685809211.0,NEGATIVO,33926- ENTREVISTADO CASASELI LORENA RECIDENTE- NEGATUVO LLAMANTE - NEGATIVO CONFLCTO EN EL LUGAR - PERSONA DEL EDIFICIO BASTANTE GRANDE - LA UNICA PERSONA QUE ENTREVISTADO - SE CONSTATO LLAMANTE INT 54277 VARIAS VECES NADIE CONTESTA - ,-38.001305187708,-57.541685809211,2026,2,February,22,16,6,Domingo,True,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
2026-02-22 19:36:00,10015903849,25 DE MAYO al 5559,VIOLENCIA,FAMILIAR,LLTE SOLICITA PATRULLERO YA QUE HAY UNA FEMENINA ABAJO DEL EDIFICIO ARMADA CON ARMA DE FUEGO 9MM- VESTIDA CON REMERA BLANCA CON UN DIBUJO- CALZA NEGRA Y ZAPATILLAS BLANCAS- ESTARIA  CON DOS MENORES- Y ESTA BUSCANDO PELEA CON LA LLTE Y EL HERMANO- ,GENERAL PUEYRREDON,MAR DEL PLATA,-379827.0,-575754.0,NEGATIVO,30584 EN EL LUGAR NO DA CON LA FEMENINA EN CUESTION Y NAIDE ENTREVISAT SE INTENTA COMUNCIACION INTERNO 54278 NO RESPONDE ,-37.9827,-57.5754,2026,2,February,22,19,6,Domingo,True,Noche (18-24),[],,OTRA / NO ESPECIFICADA,ARMA_FUEGO
