Fecha,ID,Dirección,Tipo,SubTipo,Relato,Partido asignado,Localidad asignada,Latitud,Longitud,Resultado,Comentario Cierre Supervisor,Latitud_Clean,Longitud_Clean,Año,Mes,Mes_Nombre,Dia,Hora,Dia_Semana_Num,Dia_Semana,Es_FinDeSemana,Franja_Horaria,Patentes_Extraidas,Patente_Principal,Marca_Detectada,Origen_Dataset
2026-02-16 17:58:00,10015874789,TERMAS DE RIO HONDO y Av Colon,HALLAZGO,VEHICULAR,"REFIERE QUE DEJARON ABANDONADO UN AUTO,PATENTE  K P T708, COLOR GRIS CHEVROLET.-, TELEFONO DE LA LLAMANTES ES  223-4771169",GENERAL PUEYRREDON,MAR DEL PLATA,-379779810143.0,-576004649776.0,,,-37.9779810143,-57.6004649776,2026,2,February,16,17,0,Lunes,False,Tarde (12-18),[],,CHEVROLET,HALLAZGO_AUTOMOTOR
2026-02-16 18:09:00,10015874828,RAWSON al 3156,HALLAZGO,VEHICULAR,"LLTE MANIFIESTA QUE DESDE LAS 4.30 HAY UN AUTO DETENIDO SIN PATENTE- CON CARTEL DEL MINISTERIO DE JUSTICIA, CHOCADO- CREE QUE ES UN FIAT PALIO- COLOR GRIS OSCURO- NO HAY OCUPANTES- HAY LLAVES ADENTRO",GENERAL PUEYRREDON,MAR DEL PLATA,-380046450041.0,-57558990738003.0,,,-38.0046450041,-57.558990738003,2026,2,February,16,18,0,Lunes,False,Noche (18-24),[],,FIAT,HALLAZGO_AUTOMOTOR
2026-02-16 20:36:00,10015875471,RUTA 515,HALLAZGO,VEHICULAR,LLAMANTE REFIERE QUE HAY UN AUTO QUEMADO DESDE LA MAÑANA Y AHORA ESTA UN METRO  METIDO SOBRE LA RUTA NO ESTA EN LA  BANQUINA ,GENERAL PUEYRREDON,,,,,,,,2026,2,February,16,20,0,Lunes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-16 20:44:00,10015875517,WILLIAMS MORRIS al 6601,HALLAZGO,VEHICULAR,LLAMANTE REFIERE QUE DEJARON ABANDONADA UNA CAMIONETA CHAVROLET S10 COLOR GRIS CLARO CON BARRA ANTIVUELCO CROMADO DESDE LAS 12 DEL MEDIODÍA - DOMINIO COLOCADO EDB 673 - NO VIO QUIÉN LA ABNADONA -,GENERAL PUEYRREDON,MAR DEL PLATA,-3803737728499.0,-57595217976706.0,,,-38.03737728499,-57.595217976706,2026,2,February,16,20,0,Lunes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-16 21:13:00,10015875663,SANTA FE y Garay,HALLAZGO,VEHICULAR,"LLAMA POR QUE EL CUIDACOCHES LE INFORMA QUE DEJARON UNA CAMIONETA COLICIONADA EN MARCHA Y ABIERTA EN EL LUGAR.  SE TRATA DE   VW TAOS COLOR BLANCA, DOMINIO AS 780. CUIDACOCHES ESPERARA EN EL LUGAR PARA ENTREVISTAR. ",GENERAL PUEYRREDON,,-380092869984.0,-575520209992.0,,,-38.0092869984,-57.5520209992,2026,2,February,16,21,0,Lunes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-16 21:21:00,10015875691,GAMAL NASSER al 169,HALLAZGO,VEHICULAR,"LLAMANTE REFIERE QUE LLEGO A SU DOMICILIO Y OBSERVA UN AUTO ABANDONADO EN EL LUGAR, SE BAJARON DOS PERSONAS__ABRIERON EL CAPOT Y LO DEJARON, ES UN CHEVROLET ASTRA COLOR PLATEADO__",GENERAL PUEYRREDON,MAR DEL PLATA,-37965739520856.0,-57579110837.0,,,-37.965739520856,-57.579110837,2026,2,February,16,21,0,Lunes,False,Noche (18-24),[],,CHEVROLET,HALLAZGO_AUTOMOTOR
2026-02-17 00:50:00,10015876600,AYOLAS y Che Guevara,HALLAZGO,VEHICULAR,"LLAMANTE REFIERE QUE DEJARON UN AUTO ABANDONADO  Y SALIERON CORRIENDO 3 SUJETOS,  UNO ROBUSTO ,  TODOS VISTEN DEPORTIVO,  UNO FLACOCON  ROPA NEGRA , OTRO  ALTO DE CLARITOS . __NO INDICA DATOS DEL VEHICULO ESTA SONANDO LA ALARMA  ",GENERAL PUEYRREDON,MAR DEL PLATA,-379904695487.0,-576199214597.0,,,-37.9904695487,-57.6199214597,2026,2,February,17,0,1,Martes,False,Madrugada (00-06),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-17 03:14:00,10015877112,AV COLON al 11001,HALLAZGO,VEHICULAR,"DEAJRON UN AUTO BLANCO NO VE LA PATENTE NI MARCA, SON DOS NN QUE ESTAN POR LA ZONA, NO VE ARMAS ",GENERAL PUEYRREDON,MAR DEL PLATA,-37960759551978.0,-57634515774373.0,,,-37.960759551978,-57.634515774373,2026,2,February,17,3,1,Martes,False,Madrugada (00-06),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-17 07:11:00,10015877548,AV COLON y Laborante,HALLAZGO,VEHICULAR,"LLAMANTE REFIERE QUE HAY UN AUTO RENAULT MEGANE ABANDONADO, COLOR BLANCO DOMINIO BPZ064",GENERAL PUEYRREDON,,-379607599986.0,-576345159992.0,,,-37.9607599986,-57.6345159992,2026,2,February,17,7,1,Martes,False,Mañana (06-12),['BPZ064'],BPZ064,RENAULT,HALLAZGO_AUTOMOTOR
2026-02-17 10:58:00,10015878005,CANADA y Av Colon,HALLAZGO,VEHICULAR,"HALLAZGO VEHICULAR, HONDA FIT COLOR GRIS TODO, DOMINIO COLOCADO IMG576, DOMINIO CON PEDIDO DE SECUESTRO GOB780, ROBO CRIA 2DA.-",GENERAL PUEYRREDON,MAR DEL PLATA,-379699189985.0,-576164479992.0,,,-37.9699189985,-57.6164479992,2026,2,February,17,10,1,Martes,False,Mañana (06-12),"['GOB780', 'IMG576']",GOB780,HONDA,HALLAZGO_AUTOMOTOR
2026-02-17 13:07:00,10015878472,LANZILOTA al 866,HALLAZGO,VEHICULAR,LLTE REF QUE HAY UN AUTO ABANDONADO SELTA  COLOR GRIS ESTA DESDE LA MADRUGADA EN EL LUGAR EN LA ENTRADA DE AUTOS ,GENERAL PUEYRREDON,MAR DEL PLATA,-38040153208854.0,-57558120175621.0,,,-38.040153208854,-57.558120175621,2026,2,February,17,13,1,Martes,False,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-17 14:00:00,10015878639,BENITO LYNCH y Racedo,HALLAZGO,VEHICULAR,"LLAMANTE REFIERE QUE HAY UNA CAMIONETA CON LA PUERTA ABIERTA, DESDE LA MAÑANA, ES FORD, COLOR MARRON.",GENERAL PUEYRREDON,,-380825409984.0,-575399599992.0,,,-38.0825409984,-57.5399599992,2026,2,February,17,14,1,Martes,False,Tarde (12-18),[],,FORD,HALLAZGO_AUTOMOTOR
2026-02-17 16:16:00,10015879093,GAMAL NASSER al 191,HALLAZGO,VEHICULAR,"REFIERE QUE DESDE AYER ESTA ESTACINADO Y TIENE EL BAUL ABIERTO  __AUTO GRIS , DOMINIO HIR 133 ",GENERAL PUEYRREDON,MAR DEL PLATA,-3796588758512.0,-57579270552254.0,,,-37.96588758512,-57.579270552254,2026,2,February,17,16,1,Martes,False,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-17 18:11:00,10015879525,RODRIGUEZ PEÑA y JARA,ROBO AUTOMOTOR,VEHÍCULOS,VEHICULO PEUGEOT 308 BLANCO DOMINIO MET040 ,GENERAL PUEYRREDON,,,,,,,,2026,2,February,17,18,1,Martes,False,Noche (18-24),['MET040'],MET040,PEUGEOT,HALLAZGO_AUTOMOTOR
2026-02-17 18:45:00,10015879669,CALLE 459 al 628,HALLAZGO,VEHICULAR,REFIERE QUE HAY UN COLEGIO FRENTE AL COLEGIO DEJARON UAN CAMIONETA HRV BORDO SIN PATENTE __ NO ES DEL BARRIO SIN NADIE EN SU INTERIOR,GENERAL PUEYRREDON,MAR DEL PLATA,-38107051541126.0,-5758846487093.0,,,-38.107051541126,-57.58846487093,2026,2,February,17,18,1,Martes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-17 18:51:00,10015879698,LOS CIPRESES al 223,HALLAZGO,VEHICULAR,LLTE REF QUE HAY UN AUTO DESDE LAS 11 DE MAÑANA. REF QUE ES UN TOYOTA COROLLA COLOR GRIS CLARO PTTE OXK-902,GENERAL PUEYRREDON,MAR DEL PLATA,-38005441041054.0,-57593569162055.0,,,-38.005441041054,-57.593569162055,2026,2,February,17,18,1,Martes,False,Noche (18-24),[],,TOYOTA,HALLAZGO_AUTOMOTOR
2026-02-17 20:39:00,10015880175,AV CONSTITUCION y Guayana Norte,HALLAZGO,VEHICULAR,LLTE REF QUE HAY UNA CAMIONETA DUSTER COLOR OSCURO LE PARECE QUE MARRON NO SABE PTTE HACE 5 HORAS,GENERAL PUEYRREDON,MAR DEL PLATA,-379405129985.0,-576029519992.0,,,-37.9405129985,-57.6029519992,2026,2,February,17,20,1,Martes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-17 21:33:00,10015880381,RODRIGUEZ PEÑA al 5731,HALLAZGO,VEHICULAR,DEJARON UN AUTO TIRADO HACE 2 DIAS FOX COLOR GRIS SIN PATENTE ,GENERAL PUEYRREDON,MAR DEL PLATA,-379971928993.0,-57589135875486.0,,,-37.9971928993,-57.589135875486,2026,2,February,17,21,1,Martes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-17 22:25:00,10015880606,OLAZABAL al 1735,HALLAZGO,VEHICULAR,"LLAMANTE REFIERE QUE HAY UN AUTO CON EL BAUL ABIERTO. ESTA AHI HACE 15 MINUTOS, CREE QUE ES EL AUTO DEL VECINO, PERO EL VECINO NO CONTESTA. ES UN CLIO GRIS, DOMINIO NO LLEGA A VER.-. ",GENERAL PUEYRREDON,MAR DEL PLATA,-37992064501826.0,-57562261736091.0,,,-37.992064501826,-57.562261736091,2026,2,February,17,22,1,Martes,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-18 05:10:00,10015881782,TALCAHUANO al 1811,HALLAZGO,VEHICULAR,"REFIERE QUE HAY UNA CAMIONETA HACE 3 O 4 DIAS EN EL LUGAR, ESTA CHOCADA EN LA PARTE DELANTERA. __RENAULT TIPO KANGOO. DOMINIO FKN 731, COLOR GRIS OSCURO.__ENTREVISTA, ESPERA AL RECURSO EN LA PUERTA",GENERAL PUEYRREDON,MAR DEL PLATA,-38035266897001.0,-57580754111494.0,,,-38.035266897001,-57.580754111494,2026,2,February,18,5,2,Miércoles,False,Madrugada (00-06),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-18 06:45:00,10015881914,CHACO al 8784,HALLAZGO,VEHICULAR,"REFIERE AUTO VW GOL AZUL PATENTE NO APORTA  APARENTE ROBADO .- MAL ESTACIONADO EN EL LUGFAR  CON LA LUNETA ROTA, CAPOT LEANTAO, LE FALTA LA BATERIA __",GENERAL PUEYRREDON,MAR DEL PLATA,-380101569985.0,-575812089992.0,,,-38.0101569985,-57.5812089992,2026,2,February,18,6,2,Miércoles,False,Mañana (06-12),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-18 07:31:00,10015881994,SALTA al 2481,HALLAZGO,VEHICULAR,"LLTE REFIERE QUE HACE UNOS  20 DIAS ESTA  ABANDONADO UN AUTO MARCA VW VOYAGE DE COLOR AZU, SIN PATENTE Y CON UNA GOMA PINCHADA ",GENERAL PUEYRREDON,MAR DEL PLATA,-38002133496172.0,-57559158180471.0,,,-38.002133496172,-57.559158180471,2026,2,February,18,7,2,Miércoles,False,Mañana (06-12),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-18 07:56:00,10015882027,ALEJANDRO KORN al 1431,HALLAZGO,VEHICULAR,REFIERE AUTO PEUGEOT BLANCO PATENTE  397ZB CON DOS RUEDAS EN LLANTA Y CHOCADO ABANDONADO EN EL LUGAR,GENERAL PUEYRREDON,MAR DEL PLATA,-380426.0,-575645.0,,,-38.0426,-57.5645,2026,2,February,18,7,2,Miércoles,False,Mañana (06-12),[],,PEUGEOT,HALLAZGO_AUTOMOTOR
2026-02-18 08:11:00,10015882049,HARAS EL TURF al 471,HALLAZGO,VEHICULAR,"REFIERE QUE DEJARON UNA CMAIONETA CROSS BLANCA, PATENTE AC944UE, QUE ESTA CERRADA , PER ADENTRO TODA REVUELTA, LA DEJARON DURANTE LA AMDRUGADA PORQUE RECIEN LA VE, ESTA SUBIDA A LA VEREDA DE PUNTA ",GENERAL PUEYRREDON,MAR DEL PLATA,-379582739986.0,-576570349992.0,,,-37.9582739986,-57.6570349992,2026,2,February,18,8,2,Miércoles,False,Mañana (06-12),['AC944UE'],AC944UE,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-18 08:47:00,10015882112,ALEJANDRO KORN y Bouchard,HALLAZGO,VEHICULAR,"LLTE REFIEFE QUE  ES UN AUTO PEUGOT  208  COLOR BLANCO CON PATENTE AA397ZB TIENE 2 RUEDAS EN LLANTA. PARECE QUE FUE ROBADO , ETSA ABOLLADO DE UN LADO ",GENERAL PUEYRREDON,,-380424719122.0,-57564192638.0,,,-38.0424719122,-57.564192638,2026,2,February,18,8,2,Miércoles,False,Mañana (06-12),['AA397ZB'],AA397ZB,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-18 09:21:00,10015882208,DIAGONAL ESTADOS UNIDOS al 266,HALLAZGO,VEHICULAR,"REFIERE QUE HAY UNA TOYOTA HILUX COLOR BLANCA PATENTE OMS 759  MAL  ESTACIONADA DESDE AYER , NO HAY NADIE EN EL INTERIOR, DESCONOCE AL PROPIETARIO ",GENERAL PUEYRREDON,MAR DEL PLATA,-380921.0,-575555.0,,,-38.0921,-57.5555,2026,2,February,18,9,2,Miércoles,False,Mañana (06-12),[],,TOYOTA,HALLAZGO_AUTOMOTOR
2026-02-18 10:36:00,10015882409,SANTIAGO DEL ESTERO al 3554,HALLAZGO,VEHICULAR,LLTE REF QUE HAY UNA FURGONETA ROJA  DOMINIO AC056KI DE ANDREANI  SE MUEVE MUCHO  COMO QUE HAY ALGO EN EL INTERIOR . ,GENERAL PUEYRREDON,MAR DEL PLATA,-38014770849584.0,-57557837717499.0,,,-38.014770849584,-57.557837717499,2026,2,February,18,10,2,Miércoles,False,Mañana (06-12),['AC056KI'],AC056KI,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-18 12:50:00,10015882920,SANTA FE y 9 De Julio,HALLAZGO,VEHICULAR,"LLAMANTE REFIERE QUE UN VECINO CONSTATA QUE HAY UN GOL VW BLANCO , PATENTE FUW-339 . TIENE LOS VIDRIOS BAJOS, REFIERE QUE  SE LOS HAN ROTO. LLAMANTE SE RETIRA DEL LUGAR. ",GENERAL PUEYRREDON,MAR DEL PLATA,-379979809984.0,-575428979992.0,,,-37.9979809984,-57.5428979992,2026,2,February,18,12,2,Miércoles,False,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-18 16:25:00,10015883637,TUCUMAN y Esteban Gascon,HALLAZGO,VEHICULAR,"CCA QUE ACABA DE VER UNA FEM QUE ABANDONO UNA MOTO SIN PASTICOS SIN CACHAS SIN PATENTE Y SALIO CORRIENDO , VESTIA UNA REMERA BALNCA MUJER SHORT NEGRO CORRIENDO PARA  CALLE ALBERTI . CREE QUE PUEDE SER ROBADA",GENERAL PUEYRREDON,MAR DEL PLATA,-380097219984.0,-575467759992.0,,,-38.0097219984,-57.5467759992,2026,2,February,18,16,2,Miércoles,False,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-18 18:10:00,10015884081,CHILE al 3356,HALLAZGO,VEHICULAR,LA LLAMANTE REFIERE QUE HAY UNA CAMIONETA DESDE LA NOCHE ESTACIONADA EN EL LUGAR. ES UNA PEUGEOT NO SABE MODELO. COLOR BLANCA PATENTE TIW 414. TAMBIEN VIO TRES CHICOS SOSPECHOSOS. VESTIDOS CON CAMISA Y REMERA OTRA. SE METIERON DENTRO DEL CENTENARIO. __,GENERAL PUEYRREDON,MAR DEL PLATA,-379983831723.0,-57585863326559.0,,,-37.9983831723,-57.585863326559,2026,2,February,18,18,2,Miércoles,False,Noche (18-24),[],,PEUGEOT,HALLAZGO_AUTOMOTOR
2026-02-18 18:50:00,10015884253,S/D,HALLAZGO,VEHICULAR,REFIERE QUE AFUERA DEJARON UN FIAT DUNA BLANCA APV480 EXTRAÑO DONDE ESTAN LAS COCHERAS DEL EDIFICIO __EL VECINO DIJO QUE UN MASC SHORT NEGRO REMERA CELESTE TURQUESA __ LO DEJO LE SACO LA BATERIA Y SE RETIRO __ SE FUE PARA EL LADO DE LA VILLA  A DOS CUADRAS __DENTRO DEL BARRIO SANTA RITA __,GENERAL PUEYRREDON,MAR DEL PLATA,-380131.0,-575926.0,,,-38.0131,-57.5926,2026,2,February,18,18,2,Miércoles,False,Noche (18-24),['APV480'],APV480,FIAT,HALLAZGO_AUTOMOTOR
2026-02-18 19:32:00,10015884424,CANADA al 1540,HALLAZGO,VEHICULAR,LLAMANTE REFIERE QUE ACABA DE ENCONTRAR LA MOTO QUE LE ROBARON HACE DOS DÍAS __ESTÁ EN EL MISMO LUGAR QUE SE LA ROBARON__NO HAY NADIE CON A MOTO __ES UNA ZANELLA ZB 110 COLOR GRIS OSCURO PTTE A 254 YEW,GENERAL PUEYRREDON,MAR DEL PLATA,-379646.0,-57612.0,,,-37.9646,-57.612,2026,2,February,18,19,2,Miércoles,False,Noche (18-24),[],,ZANELLA,HALLAZGO_AUTOMOTOR
2026-02-18 20:48:00,10015884737,DR RAMON CARRILLO y Beruti,HALLAZGO,VEHICULAR,"LLAMANTE REFIRE QUE UN AMIGO LE AVISO QUE ENCONTRO SU AUTO QUE LE ROBARON AYER __DICE QUE FUE MOTORIZADA PERO NO SE METIERON DENTRO DE LOS PASTIZALES__EL AUTO ROBADO ES UN PALIO COLOR NARANJA/CHAMPAGNE BRILLOSO PTTE CIR 978__AHORA LO TENÍAN DOS MENORES, NO SABE SI ESTÁN ARMADOS__ESTAN HACIENDO TROMPOS DENTRO DE LOS PASTIZALES ",GENERAL PUEYRREDON,MAR DEL PLATA,-379468589985.0,-576170809992.0,,,-37.9468589985,-57.6170809992,2026,2,February,18,20,2,Miércoles,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-18 22:28:00,10015885111,AV COLON y Av Hector Tarantino,HALLAZGO,VEHICULAR,30844 INF QUE ENCUENTRA EL VEHICULO FIAT PALIO NARANJA ,GENERAL PUEYRREDON,MAR DEL PLATA,-379581279986.0,-576396729992.0,,,-37.9581279986,-57.6396729992,2026,2,February,18,22,2,Miércoles,False,Noche (18-24),[],,FIAT,HALLAZGO_AUTOMOTOR
2026-02-18 22:50:00,10015885207,S/D,HALLAZGO,VEHICULAR,LLAMANTE REFIERE QUE METIERON DOS MOTOS ROBADAS AL CAMPO. QUE CORTARON LOS ALAMBRES Y LAS METIERON DENTRO. NO SABE CUANTAS PERSONAS SON. A EL LE PIDIERON QUE LLAME. ,GENERAL PUEYRREDON,MAR DEL PLATA,-380646.0,-575783.0,,,-38.0646,-57.5783,2026,2,February,18,22,2,Miércoles,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-19 09:58:00,10015886942,AV DELLA PAOLERA y Concepcion Arenal,HALLAZGO,VEHICULAR,LLAMANTE REFIERE QUE HAY UN CAMION COLOR ROJO Y ACOPLADO BLANCO CERRADO  ABANDONADO HACE 4 DIAS ,GENERAL PUEYRREDON,MAR DEL PLATA,-379550219985.0,-575789529992.0,,,-37.9550219985,-57.5789529992,2026,2,February,19,9,3,Jueves,False,Mañana (06-12),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-19 11:54:00,10015887293,FRANCIA al 1436,HALLAZGO,VEHICULAR,"LLAMANTE REFIERE QUE DEJARON UN AUTO EN LA TROTADORA DE LA CASA, ESTA DAÑADO Y CON LLAVES PUESTAS, PATENTE AJA228 RENAULT TWINGO VERDE CLARO",GENERAL PUEYRREDON,MAR DEL PLATA,-37985547928595.0,-57568238088015.0,,,-37.985547928595,-57.568238088015,2026,2,February,19,11,3,Jueves,False,Mañana (06-12),['AJA228'],AJA228,RENAULT,HALLAZGO_AUTOMOTOR
2026-02-19 13:12:00,10015887531,TRANSPORTE BAHIA SAN BLAS y Fragata Sarmiento,HALLAZGO,VEHICULAR,LLAMANTE REFIERE QUE ESTAN EN EL LUGAR PORQUE VIO QUE SU MOTO ROBADA ES ESTA ALLI. ESTA EN UN DESCAMPADO. ES UNA XR BLANCO. NO RESPONDE A PREGUNTAS,GENERAL PUEYRREDON,MAR DEL PLATA,-380676139985.0,-575795459992.0,,,-38.0676139985,-57.5795459992,2026,2,February,19,13,3,Jueves,False,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-19 13:32:00,10015887596,ARENALES al 2463,HALLAZGO,VEHICULAR,"LLAMANTE REFIERE QUE HAY UN AUTO RENAULT 9 NEGRO NO TIENE PATENTE , ESTA ABANDINADO , LO VE HAE 2 MESES NO SABE SI ES ROBADO.",GENERAL PUEYRREDON,MAR DEL PLATA,-38009151851824.0,-57544895534466.0,,,-38.009151851824,-57.544895534466,2026,2,February,19,13,3,Jueves,False,Tarde (12-18),[],,RENAULT,HALLAZGO_AUTOMOTOR
2026-02-19 13:51:00,10015887664,SANTA CECILIA y Irala,HALLAZGO,VEHICULAR,"REFIERE QUE DEJARON UN CAMION EN MARCHA  EN EL MEDIO DE LA CALLE , SE HABRIA BAJADO UNA PERSONA  Y SE FUE CAMINANDO PARA EL LADO DEL PUERTO ",GENERAL PUEYRREDON,MAR DEL PLATA,-380338579984.0,-575643119992.0,,,-38.0338579984,-57.5643119992,2026,2,February,19,13,3,Jueves,False,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-19 13:58:00,10015887687,DIAGONAL ELPIDIO GONZALEZ al 4843,HALLAZGO,VEHICULAR,"LLAMANTE SE PRESENTA COMO SARGENTO E INFORMA QUE  A SU HERMANO LE ROBARON EL CAMION. EL MISMO LO ENCONTRO EN LOCALIZACION  DONDE SE ENCUENTRA CON QUIEN COMETIO EL ILICITO. ES UN MERCEDES BENZ DE FABRICA DEL PUERTO, SIN MERCADERIA A BORDO, NO SABE PATENTE. NO ESTA HERIDO EL HERMANO.-",GENERAL PUEYRREDON,MAR DEL PLATA,-38034722997741.0,-57562546612216.0,,,-38.034722997741,-57.562546612216,2026,2,February,19,13,3,Jueves,False,Tarde (12-18),[],,MERCEDES,HALLAZGO_AUTOMOTOR
2026-02-19 14:45:00,10015887831,RAWSON al 3775,HALLAZGO,VEHICULAR,"CCA QUE AYER DEJAN UN AUTO FORD KA COLOR PATENTE AB116 DK ABANDOANDO , ANOCHE , LO QUISIERON ARRANCAR ",GENERAL PUEYRREDON,MAR DEL PLATA,-38001466979719.0,-57565293673729.0,,,-38.001466979719,-57.565293673729,2026,2,February,19,14,3,Jueves,False,Tarde (12-18),[],,FORD,HALLAZGO_AUTOMOTOR
2026-02-19 16:52:00,10015888264,CASTELLI y Rep Del Libano,HALLAZGO,VEHICULAR,AYTE DE 3RA ERMILINI IDENTICANDO VEHICULO,GENERAL PUEYRREDON,MAR DEL PLATA,-379880679985.0,-575957399992.0,,,-37.9880679985,-57.5957399992,2026,2,February,19,16,3,Jueves,False,Tarde (12-18),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-19 18:44:00,10015888651,S/D,HALLAZGO,VEHICULAR,LLAMANTE REFIERE QUE ENCONTRARON UN AUTO NUEVO TIRADO. NO HAY GENTE. ES UN BORA MODELO NO SABE. COLOR GRIS. __PATENTE HOW - 184,GENERAL PUEYRREDON,CAMET,-378725.0,-575425.0,,,-37.8725,-57.5425,2026,2,February,19,18,3,Jueves,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-19 18:57:00,10015888713,AV COLON y España,HALLAZGO,VEHICULAR,LLAMANTE REFIERE QUE HAY UN VIDEO DONDE SE VE QUE LE ROBARON CON UN AUTO FOX EN LA COSTA A UN MASCULINO. LA SRA CREE QUE LO VIO TIRADO EN LA ZONA DE COLON Y ESPAÑA. NO APORTA DATOS Y CORTA ,GENERAL PUEYRREDON,MAR DEL PLATA,-379988483139.0,-575592985127.0,,,-37.9988483139,-57.5592985127,2026,2,February,19,18,3,Jueves,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-19 20:44:00,10015889182,LUIS AGOTE al 178,HALLAZGO,VEHICULAR,"REFIETE QUE DE LAS 11.0 DE LA MAÑANA ESTACIONO UNA CAMIONETA __RENAULT CARDIAN COLOR GRIS ,SE BAJA UN SEÑOR Y NO REGRESO __ESTA EL VIIDRIO DEL CONDUCTO BAJO__DOMINIO AH227BO",GENERAL PUEYRREDON,MAR DEL PLATA,-38029059399981.0,-57561072002101.0,,,-38.029059399981,-57.561072002101,2026,2,February,19,20,3,Jueves,False,Noche (18-24),['AH227BO'],AH227BO,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-19 20:48:00,10015889194,OLAZAR al 3133,HALLAZGO,VEHICULAR,REFIERE QUE HAY UN AUTO CLIO CHAMPAGNE DOMINIO NNO778__ ESTACIONADO EN FRETE DE LA CASA ALARMA CON FRENO DE MANO __ ESTUVO ESTACIONADO VARIOS LUGARES EN LA CUADRA __BAJO UN CABALLRRO CALVO Y ALTO ,GENERAL PUEYRREDON,MAR DEL PLATA,-38021080839648.0,-57622448014065.0,,,-38.021080839648,-57.622448014065,2026,2,February,19,20,3,Jueves,False,Noche (18-24),['NNO778'],NNO778,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-19 21:01:00,10015889234,DAVID ORTEGA al 2042,HALLAZGO,VEHICULAR,REFIERE QUE EN EL MEDIO DE LA PLAZA ENCONTRO LA MOTO QUE LE HABIAN ROBADO ES UN __MONDIAL NEGRO DESCACHADO __SON 10 NN ARMADOS EN EL MEDIO MDE LA PLAZA Y LO ESTAN MIRANDO AL LLAMANTE ,GENERAL PUEYRREDON,MAR DEL PLATA,-379805.0,-57592.0,,,-37.9805,-57.592,2026,2,February,19,21,3,Jueves,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
2026-02-19 22:36:00,54023900,libertad y dorrego,SOSPECHOSOS,EN VEHÍCULO,Movil 08 de patrulla municipal solicita movil policila ya que encuentra un vehiculo abierto en via publica [Id.Remoto: 3593560] [Id.Remoto: 2521461],GENERAL PUEYRREDON,INDEFINIDA,-379875919984.0,-575544019992.0,,,-37.9875919984,-57.5544019992,2026,2,February,19,22,3,Jueves,False,Noche (18-24),[],,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR
